관리번호,인허가일자,폐업일자,영업상태명,업태구분명,소재지전체주소,좌표정보X(EPSG5174),좌표정보Y(EPSG5174),open,close,adm_cd,adm_nm
3410000-101-2026-00157,2026-04-30,2026-05-10,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 제37회 동성로축제),344019.3,264397.3,2026-04-30,2026-05-10,2711056500,중구 성내1동
3410000-101-2026-00155,2026-04-30,2026-05-10,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 제37회 동성로축제),344019.3,264397.3,2026-04-30,2026-05-10,2711056500,중구 성내1동
3410000-101-2026-00156,2026-04-30,2026-05-10,폐업,기타,대구광역시 중구 남성로 0045 일원(2026년 대구약령시한방문화축제),343434.0,264309.1,2026-04-30,2026-05-10,2711057500,중구 성내2동
3410000-101-2026-00159,2026-04-30,,영업/정상,기타,대구광역시 중구 동성로2가 0141-0013 1층,343990.3,264270.7,2026-04-30,,2711056500,중구 성내1동
3410000-101-1998-00078,1998-05-25,,영업/정상,경양식,대구광역시 중구 사일동 0080 지상1층,343950.7,264365.2,1998-05-25,,2711056500,중구 성내1동
3410000-101-2024-00318,2024-10-15,,영업/정상,한식,대구광역시 중구 동문동 0010-0002 2층,344447.3,264628.1,2024-10-15,,2711056500,중구 성내1동
3410000-101-2016-00301,2016-04-28,,영업/정상,경양식,대구광역시 중구 종로2가 0037 지상1층,343645.4,264294.8,2016-04-28,,2711057500,중구 성내2동
3410000-101-2024-00196,2024-06-26,,영업/정상,횟집,대구광역시 중구 남산동 0611-0002 남문3지구아파트 1층,343642.8,263501.5,2024-06-26,,2711064000,중구 남산1동
3410000-101-2014-00028,2014-02-28,,영업/정상,식육(숯불구이),대구광역시 중구 종로2가 0016 지상1층,343686.9,264386.3,2014-02-28,,2711057500,중구 성내2동
3410000-101-2004-00053,2004-03-15,,영업/정상,호프/통닭,대구광역시 중구 삼덕동1가 0063-0011,344404.0,264137.1,2004-03-15,,2711054500,중구 삼덕동
3410000-101-2020-00189,2020-09-01,,영업/정상,경양식,대구광역시 중구 공평동 0001-0006,344317.6,264635.5,2020-09-01,,2711056500,중구 성내1동
3410000-101-2021-00261,2021-12-13,2026-03-16,폐업,기타,대구광역시 중구 남산동 3020 남산롯데캐슬센트럴스카이,343113.2,263780.3,2021-12-13,2026-03-16,2711065000,중구 남산2동
3410000-101-2021-00029,2021-02-18,,영업/정상,기타,대구광역시 중구 대봉동 0007-0039 1층,344984.2,263488.9,2021-02-18,,2711068000,중구 대봉1동
3410000-101-2019-00132,2019-06-13,,영업/정상,한식,대구광역시 중구 삼덕동1가 0027-0001 지상1층,344307.0,264166.6,2019-06-13,,2711054500,중구 삼덕동
3410000-101-2026-00102,2026-03-30,,영업/정상,분식,대구광역시 중구 공평동 0071-0002 1층,344399.9,264350.0,2026-03-30,,2711056500,중구 성내1동
3410000-101-2026-00061,2026-03-03,,영업/정상,기타,"대구광역시 중구 종로2가 0100-0003 1,2층",343709.4,264308.4,2026-03-03,,2711057500,중구 성내2동
3410000-101-2026-00079,2026-03-13,2026-03-15,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-13,2026-03-15,2711056500,중구 성내1동
3410000-101-2026-00078,2026-03-12,2026-03-15,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-12,2026-03-15,2711056500,중구 성내1동
3410000-101-2026-00073,2026-03-10,,영업/정상,한식,대구광역시 중구 동성로3가 0011-0001 센트럴엠 104호,343886.2,264236.9,2026-03-10,,2711056500,중구 성내1동
3410000-101-2026-00076,2026-03-12,,영업/정상,한식,대구광역시 중구 계산동2가 200 현대백화점 지하1층,343588.7,264119.0,2026-03-12,,2711057500,중구 성내2동
3410000-101-2026-00077,2026-03-12,,영업/정상,한식,대구광역시 중구 사일동 0057-0003 1층,343956.4,264455.1,2026-03-12,,2711056500,중구 성내1동
3410000-101-2026-00075,2026-03-12,,영업/정상,중국식,대구광역시 중구 도원동 0009 힐스테이트 도원 센트럴 상가동 C-125호,,,2026-03-12,,,
3410000-101-2026-00083,2026-03-20,2026-03-22,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-20,2026-03-22,2711056500,중구 성내1동
3410000-101-2026-00084,2026-03-20,2026-03-22,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-20,2026-03-22,2711056500,중구 성내1동
3410000-101-2026-00053,2026-02-19,,영업/정상,중국식,대구광역시 중구 공평동 0049-0006 1층,344119.2,264356.8,2026-02-19,,2711056500,중구 성내1동
3410000-101-2026-00052,2026-02-19,,영업/정상,경양식,대구광역시 중구 서문로1가 0010-0002 1층,343493.6,264644.2,2026-02-19,,2711057500,중구 성내2동
3410000-101-2026-00082,2026-03-20,,영업/정상,한식,대구광역시 중구 동문동 0037-0001 3층,344082.2,264679.3,2026-03-20,,2711056500,중구 성내1동
3410000-101-2026-00085,2026-03-20,,영업/정상,호프/통닭,대구광역시 중구 남산동 0609-0004 1층,343517.6,263484.1,2026-03-20,,2711066000,중구 남산3동
3410000-101-2026-00086,2026-03-20,2026-03-20,폐업,기타,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-20,2026-03-20,2711057500,중구 성내2동
3410000-101-2026-00097,2026-03-25,,영업/정상,한식,대구광역시 중구 동문동 0009-0046 1층,344456.8,264735.5,2026-03-25,,2711056500,중구 성내1동
3410000-101-2026-00093,2026-03-25,,영업/정상,한식,대구광역시 중구 수동 0022 1층,343449.2,264542.3,2026-03-25,,2711057500,중구 성내2동
3410000-101-2026-00094,2026-03-25,2026-03-29,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-25,2026-03-29,2711056500,중구 성내1동
3410000-101-2026-00095,2026-03-25,,영업/정상,한식,대구광역시 중구 삼덕동3가 0153-0006 1층,345472.7,264008.7,2026-03-25,,2711054500,중구 삼덕동
3410000-101-2026-00090,2026-03-23,,영업/정상,분식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-23,,2711057500,중구 성내2동
3410000-101-2026-00048,2026-02-10,,영업/정상,기타,"대구광역시 중구 남산동 0938-0001 반월당역 반도유보라 근린생활시설동 101~2,104호",343656.1,263967.9,2026-02-10,,2711065000,중구 남산2동
3410000-101-2026-00057,2026-02-26,2026-03-02,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(동성로 놀장 축제),344019.3,264397.3,2026-02-26,2026-03-02,2711056500,중구 성내1동
3410000-101-2026-00091,2026-03-24,2026-04-16,폐업,기타,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-24,2026-04-16,2711057500,중구 성내2동
3410000-101-2026-00092,2026-03-24,,영업/정상,경양식,대구광역시 중구 봉산동 0021-0005 1층,344104.9,264115.0,2026-03-24,,2711054500,중구 삼덕동
3410000-101-2026-00072,2026-03-10,,영업/정상,기타,대구광역시 중구 삼덕동1가 0036-0003 3층,344297.2,264001.6,2026-03-10,,2711054500,중구 삼덕동
3410000-101-2026-00051,2026-02-13,,영업/정상,분식,대구광역시 중구 대봉동 0741-0010 1층 101호,344287.9,263345.2,2026-02-13,,2711069000,중구 대봉2동
3410000-101-2026-00101,2026-03-27,,영업/정상,한식,대구광역시 중구 동인동4가 0522-0007 1층,345462.7,264165.8,2026-03-27,,2711051700,중구 동인동
3410000-101-2026-00096,2026-03-25,,영업/정상,호프/통닭,대구광역시 중구 도원동 0003-0005 도원아파트 1동 1층 16호,342965.6,265216.1,2026-03-25,,2711058500,중구 성내3동
3410000-101-2026-00058,2026-02-26,2026-03-02,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(동성로 놀장축제),344019.3,264397.3,2026-02-26,2026-03-02,2711056500,중구 성내1동
3410000-101-2026-00059,2026-02-26,2026-03-02,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(동성로 놀장축제),344019.3,264397.3,2026-02-26,2026-03-02,2711056500,중구 성내1동
3410000-101-2026-00056,2026-02-26,2026-03-12,폐업,한식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-02-26,2026-03-12,2711057500,중구 성내2동
3410000-101-2026-00098,2026-03-25,,영업/정상,한식,대구광역시 중구 봉산동 0127-0001 메트로프라자 R303호,344083.5,263931.2,2026-03-25,,2711056500,중구 성내1동
3410000-101-2026-00099,2026-03-26,2026-03-29,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-26,2026-03-29,2711056500,중구 성내1동
3410000-101-2026-00065,2026-03-05,2026-03-11,폐업,한식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-05,2026-03-11,2711057500,중구 성내2동
3410000-101-2026-00063,2026-03-05,2026-03-08,폐업,기타,대구광역시 중구 동성로2가 0165-0001 일원(2026년 동성로 놀장축제),344019.3,264397.3,2026-03-05,2026-03-08,2711056500,중구 성내1동
3410000-101-2026-00064,2026-03-05,,영업/정상,"외국음식전문점(인도,태국등)",대구광역시 중구 동성로2가 0041-0008 대현프리몰 D열 20호,344058.7,264583.4,2026-03-05,,2711056500,중구 성내1동
3410000-101-2026-00088,2026-03-23,,영업/정상,한식,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-23,,2711057500,중구 성내2동
3410000-101-2026-00087,2026-03-23,2026-04-02,폐업,기타,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-23,2026-04-02,2711057500,중구 성내2동
3410000-101-2026-00089,2026-03-23,2026-08-18,폐업,한식,대구광역시 중구 종로2가 0003-0004 1층,343704.7,264426.1,2026-03-23,2026-08-18,2711057500,중구 성내2동
3410000-101-2026-00100,2026-03-26,2026-04-16,폐업,기타,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-03-26,2026-04-16,2711057500,중구 성내2동
3410000-101-2026-00050,2026-02-12,,영업/정상,기타,"대구광역시 중구 동인동2가 0052-0004 지하1,1층 102호",344687.5,264459.4,2026-02-12,,2711051700,중구 동인동
3410000-101-2026-00055,2026-02-25,,영업/정상,기타,대구광역시 중구 문화동 0013-0005 지하1층,344090.0,264646.6,2026-02-25,,2711056500,중구 성내1동
3410000-101-2026-00081,2026-03-19,,영업/정상,한식,대구광역시 중구 삼덕동1가 0053-0005 1층,344351.2,264055.6,2026-03-19,,2711054500,중구 삼덕동
3410000-101-2026-00032,2026-02-02,2026-02-19,폐업,기타,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-02-02,2026-02-19,2711057500,중구 성내2동
3410000-101-2026-00033,2026-02-02,,영업/정상,한식,대구광역시 중구 동인동4가 0468-0002 지하1층,345542.1,264411.4,2026-02-02,,2711051700,중구 동인동
3410000-101-2026-00034,2026-02-02,,영업/정상,일식,대구광역시 중구 남일동 0036-0001 미도빌딩 1층 104호,343908.5,264557.5,2026-02-02,,2711056500,중구 성내1동
3410000-101-2026-00035,2026-02-02,,영업/정상,기타,대구광역시 중구 봉산동 0135-0014 1층,344264.2,263686.8,2026-02-02,,2711056500,중구 성내1동
3410000-101-2026-00036,2026-02-02,,영업/정상,기타,대구광역시 중구 공평동 0111 더샵동성로 센트리엘 201동 126~130호,,,2026-02-02,,,
3410000-101-2026-00062,2026-03-04,,영업/정상,기타,"대구광역시 중구 삼덕동2가 0166 빌리브 프리미어 401동 109,110호",344456.1,263877.2,2026-03-04,,2711054500,중구 삼덕동
3410000-101-2026-00071,2026-03-09,,영업/정상,경양식,대구광역시 중구 삼덕동1가 0021-0001,344343.0,264226.0,2026-03-09,,2711054500,중구 삼덕동
3410000-101-2026-00080,2026-03-18,,영업/정상,일식,대구광역시 중구 계산동2가 0200 현대백화점 지하 1층,343588.7,264119.0,2026-03-18,,2711057500,중구 성내2동
3410000-101-2026-00049,2026-02-11,,영업/정상,기타,대구광역시 중구 향촌동 0026-0001 1층,343807.2,264889.7,2026-02-11,,2711057500,중구 성내2동
3410000-101-2026-00037,2026-02-04,,영업/정상,한식,대구광역시 중구 덕산동 0128-0013 1층,343941.6,264023.8,2026-02-04,,2711056500,중구 성내1동
3410000-101-2026-00046,2026-02-06,,영업/정상,중국식,대구광역시 중구 동성로2가 0045 3층,344051.0,264501.8,2026-02-06,,2711056500,중구 성내1동
3410000-101-2026-00024,2026-01-22,,영업/정상,한식,대구광역시 중구 대봉동 0010-0019 1층,345035.4,263564.8,2026-01-22,,2711068000,중구 대봉1동
3410000-101-2026-00027,2026-01-26,,영업/정상,김밥(도시락),대구광역시 중구 태평로2가 0041 힐스테이트 대구역 115동 125호,,,2026-01-26,,,
3410000-101-2026-00025,2026-01-23,,영업/정상,한식,대구광역시 중구 삼덕동3가 0210-0005 1층,345331.9,263921.7,2026-01-23,,2711054500,중구 삼덕동
3410000-101-2026-00026,2026-01-23,,영업/정상,한식,대구광역시 중구 공평동 0011-0003 1층,344351.9,264540.1,2026-01-23,,2711056500,중구 성내1동
3410000-101-2026-00019,2026-01-21,,영업/정상,호프/통닭,대구광역시 중구 대봉동 0721-0018 1층 101호,344386.6,263378.7,2026-01-21,,2711069000,중구 대봉2동
3410000-101-2026-00020,2026-01-21,,영업/정상,경양식,대구광역시 중구 포정동 0016 무궁화백화점 1층 108호,343843.9,264721.6,2026-01-21,,2711057500,중구 성내2동
3410000-101-2026-00014,2026-01-16,,영업/정상,경양식,대구광역시 중구 사일동 0069 1층,343952.0,264400.9,2026-01-16,,2711056500,중구 성내1동
3410000-101-2026-00015,2026-01-16,,영업/정상,한식,대구광역시 중구 봉산동 0230-0097 1층,344065.4,263573.4,2026-01-16,,2711056500,중구 성내1동
3410000-101-2026-00031,2026-01-30,2026-02-12,폐업,기타,대구광역시 중구 계산동2가 0200 현대백화점 지하1층,343588.7,264119.0,2026-01-30,2026-02-12,2711057500,중구 성내2동
3410000-101-2026-00028,2026-01-26,,영업/정상,한식,대구광역시 중구 완전동 0005-0007 1층 103호,344312.7,264755.5,2026-01-26,,2711056500,중구 성내1동
3410000-101-2026-00008,2026-01-09,,영업/정상,경양식,대구광역시 중구 남산동 0616-0023 2층,343592.8,263633.5,2026-01-09,,2711065000,중구 남산2동
3410000-101-2015-00172,2015-09-11,,영업/정상,경양식,대구광역시 중구 봉산동 0021-0001,344135.7,264108.3,2015-09-11,,2711054500,중구 삼덕동
3410000-101-2025-00393,2025-12-29,,영업/정상,한식,대구광역시 중구 삼덕동1가 0036-0018 1층,344294.8,263993.5,2025-12-29,,2711054500,중구 삼덕동
3410000-101-2025-00394,2025-12-29,,영업/정상,한식,대구광역시 중구 달성동 0212-0002 1층,342496.3,265139.7,2025-12-29,,2711058500,중구 성내3동
3410000-101-2022-00275,2022-10-26,,영업/정상,경양식,대구광역시 중구 동성로2가 0050-0001 3층,344073.8,264493.4,2022-10-26,,2711056500,중구 성내1동
3410000-101-2026-00001,2026-01-02,,영업/정상,김밥(도시락),대구광역시 중구 남산동 2466-0092 남산병원 1층,342807.8,263521.8,2026-01-02,,2711067000,중구 남산4동
3410000-101-2026-00002,2026-01-02,,영업/정상,기타,대구광역시 중구 공평동 0070-0003 2층,344410.9,264363.1,2026-01-02,,2711056500,중구 성내1동
3410000-101-2026-00003,2026-01-02,,영업/정상,중국식,"대구광역시 중구 남일동 0114-0006 1,2층",343875.1,264341.8,2026-01-02,,2711056500,중구 성내1동
3410000-101-1974-00003,1974-03-26,,영업/정상,한식,대구광역시 중구 전동 0006-0001,343798.6,264606.0,1974-03-26,,2711057500,중구 성내2동
3410000-101-2019-00196,2019-09-10,,영업/정상,식육(숯불구이),대구광역시 중구 전동 0035 지상1층,343774.5,264525.3,2019-09-10,,2711057500,중구 성내2동
3410000-101-2025-00397,2025-12-30,,영업/정상,횟집,대구광역시 중구 대봉동 0121-0161 1층,344951.3,262868.4,2025-12-30,,2711068000,중구 대봉1동
3410000-101-2023-00370,2023-12-21,,영업/정상,한식,대구광역시 중구 남산동 0632-0023 1층,343683.3,263740.3,2023-12-21,,2711065000,중구 남산2동
3410000-101-2025-00384,2025-12-19,,영업/정상,중국식,"대구광역시 중구 공평동 0058-0006 4층 409,410,41호",344317.2,264349.5,2025-12-19,,2711056500,중구 성내1동
3410000-101-2023-00375,2023-12-29,,영업/정상,한식,대구광역시 중구 문화동 0005-0002 1층,344193.9,264739.3,2023-12-29,,2711056500,중구 성내1동
3410000-101-2021-00196,2021-09-15,,영업/정상,기타,대구광역시 중구 삼덕동3가 0326-0001 지상1층,345116.0,263783.8,2021-09-15,,2711054500,중구 삼덕동
3410000-101-2025-00378,2025-12-17,,영업/정상,중국식,대구광역시 중구 동성로3가 0091-0009 지상2층,343954.2,264162.3,2025-12-17,,2711056500,중구 성내1동
3410000-101-2025-00379,2025-12-17,,영업/정상,경양식,대구광역시 중구 봉산동 0168-0090 1층,344353.5,263548.5,2025-12-17,,2711056500,중구 성내1동
3410000-101-2025-00380,2025-12-17,2026-08-31,폐업,한식,대구광역시 중구 봉산동 0028-0001 1층,344126.6,263990.7,2025-12-17,2026-08-31,2711056500,중구 성내1동
